date,value
2019-04-18 11:30:00,619.18
2019-04-18 12:30:00,651.1
2019-04-18 13:30:00,706.27
2019-04-18 14:30:00,826.84
2019-04-18 15:30:00,857.92
2019-04-18 16:30:00,631.1
2019-04-18 17:30:00,1117.28
2019-04-18 18:30:00,1293.24
2019-04-18 19:30:00,1275.56
2019-04-18 20:30:00,1276.54
2019-04-18 21:30:00,1285.71
2019-04-18 22:30:00,1294.48
2019-04-18 23:30:00,1303.87
2019-04-19 00:30:00,1312.76
2019-04-19 01:30:00,1321.23
2019-04-19 02:30:00,1328.7
2019-04-19 03:30:00,1338.7
2019-04-19 04:30:00,1348.46
2019-04-19 05:30:00,1357.52
2019-04-19 06:30:00,1374.4
2019-04-19 07:30:00,1382.04
2019-04-19 08:30:00,1390.55
2019-04-19 09:30:00,1401.73
2019-04-19 10:30:00,1412.07
2019-04-19 11:30:00,1420.33
2019-04-19 12:30:00,1429.26
2019-04-19 13:30:00,1443.67
2019-04-19 14:30:00,1453.03
2019-04-19 15:30:00,1461.78
2019-04-19 16:30:00,1471.31
2019-04-19 17:30:00,1482.45
2019-04-19 18:30:00,1496.77
2019-04-19 19:30:00,1524.52
2019-04-19 20:30:00,1362.33
2019-04-19 21:30:00,756.3
2019-04-19 22:30:00,756.76
2019-04-19 23:30:00,761.89
2019-04-20 00:30:00,762.83
2019-04-20 01:30:00,763.09
2019-04-20 02:30:00,765.71
2019-04-20 03:30:00,767.37
2019-04-20 04:30:00,773.26
2019-04-20 05:30:00,774.05
2019-04-20 06:30:00,776.68
2019-04-20 07:30:00,778.89
2019-04-20 08:30:00,781.37
2019-04-20 09:30:00,780.02
2019-04-20 10:30:00,782.97
2019-04-20 11:30:00,787.51
2019-04-20 12:30:00,792.56
2019-04-20 13:30:00,794.62
2019-04-20 14:30:00,795.62
2019-04-20 15:30:00,798.88
2019-04-20 16:30:00,800.66
2019-04-20 17:30:00,801.84
2019-04-20 18:30:00,803.66
2019-04-20 19:30:00,807.08
2019-04-20 20:30:00,808.55
2019-04-20 21:30:00,810.57
2019-04-20 22:30:00,810.67
2019-04-20 23:30:00,813.51
2019-04-21 00:30:00,816.4
2019-04-21 01:30:00,818.85
2019-04-21 02:30:00,820.24
2019-04-21 03:30:00,823.43
2019-04-21 04:30:00,825.41
2019-04-21 05:30:00,829.75
2019-04-21 06:30:00,831.31
2019-04-21 07:30:00,832.1
2019-04-21 08:30:00,835.51
2019-04-21 09:30:00,834.06
2019-04-21 10:30:00,838.22
2019-04-21 11:30:00,839.72
2019-04-21 12:30:00,841.64
2019-04-21 13:30:00,845.17
2019-04-21 14:30:00,844.18
2019-04-21 15:30:00,847.51
2019-04-21 16:30:00,848.89
2019-04-21 17:30:00,851.54
2019-04-21 18:30:00,852.13
2019-04-21 19:30:00,857.04
2019-04-21 20:30:00,856.42
2019-04-21 21:30:00,859.57
2019-04-21 22:30:00,859.94
2019-04-21 23:30:00,863.79
2019-04-22 00:30:00,865.88
2019-04-22 01:30:00,867.51
2019-04-22 02:30:00,867.04
2019-04-22 03:30:00,869.74
2019-04-22 04:30:00,871.98
2019-04-22 05:30:00,872.88
2019-04-22 06:30:00,878.55
2019-04-22 07:30:00,880.34
2019-04-22 08:30:00,881.35
2019-04-22 09:30:00,883.65
2019-04-22 10:30:00,886.62
2019-04-22 11:30:00,903.89
2019-04-22 12:30:00,911.0
2019-04-22 13:30:00,917.07
2019-04-22 14:30:00,922.92
2019-04-22 15:30:00,930.21
2019-04-22 16:30:00,934.67
2019-04-22 17:30:00,749.62
2019-04-22 18:30:00,544.64
2019-04-22 19:30:00,573.27
2019-04-22 20:30:00,593.81
2019-04-22 21:30:00,604.98
2019-04-22 22:30:00,615.42
2019-04-22 23:30:00,629.03
2019-04-23 00:30:00,644.33
2019-04-23 01:30:00,656.38
2019-04-23 02:30:00,667.44
2019-04-23 03:30:00,678.05
2019-04-23 04:30:00,690.7
2019-04-23 05:30:00,702.81
