date,value
2019-04-08 20:30:00,3.23
2019-04-08 21:30:00,3.23
2019-04-08 22:30:00,3.23
2019-04-08 23:30:00,12.93
2019-04-09 00:30:00,3.22
2019-04-09 01:30:00,3.22
2019-04-09 02:30:00,3.24
2019-04-09 03:30:00,3.21
2019-04-09 04:30:00,3.24
2019-04-09 05:30:00,3.17
2019-04-09 06:30:00,3.19
2019-04-09 07:30:00,3.2
2019-04-09 08:30:00,3.22
2019-04-09 09:30:00,3.23
2019-04-09 10:30:00,3.25
2019-04-09 11:30:00,3.29
2019-04-09 12:30:00,3.29
2019-04-09 13:30:00,3.17
2019-04-09 14:30:00,3.2
2019-04-09 15:30:00,3.24
2019-04-09 16:30:00,3.31
2019-04-09 17:30:00,3.2
2019-04-09 18:30:00,3.23
2019-04-09 19:30:00,3.22
2019-04-09 20:30:00,3.24
2019-04-09 21:30:00,3.19
2019-04-09 22:30:00,3.25
2019-04-09 23:30:00,3.25
2019-04-10 00:30:00,3.22
2019-04-10 01:30:00,2.6
2019-04-10 02:30:00,6.56
2019-04-10 03:30:00,3.94
2019-04-10 04:30:00,3.19
2019-04-10 05:30:00,3.17
2019-04-10 06:30:00,3.14
2019-04-10 07:30:00,3.16
2019-04-10 08:30:00,3.24
2019-04-10 09:30:00,3.21
2019-04-10 10:30:00,3.27
2019-04-10 11:30:00,3.24
2019-04-10 12:30:00,3.23
2019-04-10 13:30:00,3.12
2019-04-10 14:30:00,2.92
2019-04-10 15:30:00,3.34
2019-04-10 16:30:00,3.2
2019-04-10 17:30:00,3.19
2019-04-10 18:30:00,3.19
2019-04-10 19:30:00,3.22
2019-04-10 20:30:00,3.17
2019-04-10 21:30:00,3.21
2019-04-10 22:30:00,3.22
2019-04-10 23:30:00,2.41
2019-04-11 00:30:00,3.2
2019-04-11 01:30:00,2.62
2019-04-11 02:30:00,3.15
2019-04-11 03:30:00,3.22
2019-04-11 04:30:00,3.13
2019-04-11 05:30:00,3.18
2019-04-11 06:30:00,3.2
2019-04-11 07:30:00,3.22
2019-04-11 08:30:00,3.25
2019-04-11 09:30:00,3.26
2019-04-11 10:30:00,3.08
